Affinity Row ID;Organization Id;Name;Website;Status;Description;Owner;Investment Size;Last Email;Reminders;CB Location (Address) - Not available for export;CB Location (City) - Not available for export;CB Location (State) - Not available for export;CB Location (Country) - Not available for export;CB Industry - Not available for export;CB Investment Stage - Not available for export;Source;CB Last Funding Date - Not available for export;CB Investors - Not available for export;Lost Reason;Date Added;CB Description - Not available for export
109538715;285904240;littleplan;littleplan.de;Incoming;Das Unternehmen entwickelt personalisierte Erste-Hilfe-Poster für Kinder. Das Produkt soll dazu beitragen, dass Kinder die Erste-Hilfe-Maßnahmen verinnerlichen.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;;05/18/2022;
109538709;263772923;hivr solutions GmbH;hivr.ai;Incoming;Das Unternehmen entwickelt Prozessautomatisierungs-Software, mit der Hotels und Veranstaltungsorte ihren Umsatz (Buchung, Preis, usw.) mit künstlicher Intelligenz optimieren können sollen. Dazu sollen u.a. Daten zwischen unterschiedlichen Buchungsportalen synchronisiert und eingehende Anfragen gesammelt werden können.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;;05/18/2022;
109538705;278679348;E-Mobilio;e-mobilio.de;Incoming;Vergleiche alle Elektroautos und Ladestationen untereinander und erhalte Top-Angebote! Deine Kaufberatung für alles rund um die Elektromobilität.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;;05/18/2022;
109538704;284747357;Asservato;asservato.de;Incoming;Das Asservato Schließfach, das Sie einfach per App anmieten können. Mit mehrstufiger zertifizierter Sicherheit.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;;05/18/2022;
109538703;285177887;ARTHUR BUS GmbH;arthurbus.com;1 Lost;ARTHUR BUS offers state-of-the-art emission-free buses for a greener, cleaner, and sustainable future. We at ARTHUR are developing our products to accelerate the global transition to a zero-emission future. Especially in the public transportation sector, there is still a need for competitive solutions. The range of services and products offered to public transportation operators and companies must be significantly improved in this regard. At the same time, they should not have to expect less efficiency, comfort or performance from zero-emission products. We followed this promise with our first emission-free public transport revolution, the newly developed ARTHUR BUS. We want to connect large and small cities as well as regional communities with our zero emission buses.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;2 Out of focus;05/18/2022;
109529312;285899247;Junto;junto.eu;Incoming;Das Berliner EdTech Junto, das von Marius Hepp, Johannes Schnell-Kretschmer und Feliks Eyser gegründet wurde, setzt auf digitale Live-Trainings für Unternehmen. “Mit Junto ermöglichen wir Unternehmen und Talenten Zugang zu den praktischen Werkzeugen der erfolgreichsten Tech-Firmen”, teilt die Jungfirma mit.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;deutsche startups;;;;05/18/2022;
109327576;285873320;ZRKULAR;zrkular.de;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte nachhaltige, kreislauffähige Produkte wie Böden oder Beschilderungen aus Papier.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;05/15/2022;
109327575;278992427;RIDR;ridr.io;Incoming;We are the pioneers of a new local era. An era where everyone has easy access to modern logistics on demand and at low cost. Our technology platform is creating the foundation for an exciting new local ecosystem that can be leveraged by senders and carriers in the last mile.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327573;281741151;Peeriot;peeriot.io;Incoming;Peeriot: peer-to-peer meets IoT  We are peer-to-peer experts and connect devices decentrally.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327572;285873319;Optocycle & Co. KG;optocycle.de;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Maschinen zur Sortierung und Bestimmung von Rohstoffen mithilfe von Bilderkennung.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;2 Out of focus;05/15/2022;
109327571;285873317;Kiwi Delivery;kiwi-delivery.de;Incoming;Das Unternehmen entwickelt einen noch nicht näher bekannten Lieferservice für Lebensmittel, der vermutlich durch Software für Einkaufs- und Rezeptlisten getrieben wird.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327569;285873314;Honeysuckle;honeysuckle.dev;Incoming;Das Unternehmen entwickelt eine noch nicht im Detail bekannte cloud-basierte Softwareentwicklungsumgebung basierend auf einer Graphdatenbank.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327567;285873312;Haoma Organics;haomaorganics.de;1 Lost;;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;2 Out of focus;05/15/2022;
109327565;285873311;Habinator;habinator.com;Incoming;Das Unternehmen entwickelt eine Mobile App, die Nutzer bei der Einübung von neuen gesunden Gewohnheiten unterstützen soll. Dabei soll unter anderem auch eine Community gebildet und einbezogen werden.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327562;285873310;Eategrity;eategrity.de;Incoming;Das Unternehmen entwickelt noch nicht näher bekannte Lebensmittel.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327561;285873309;CLINIBOTS;clinibots.de;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte kooperative Software für die Krankenhausdigitalisierung im Bereich der Patientenversorgung und der Prozesse im Klinikalltag.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;Team;05/15/2022;
109327560;285873307;ATLAES;atlaes.de;Incoming;Das Unternehmen entwickelt noch nicht näher bekannte Software für Antragsverfahren gegenüber Behörden, Institutionen usw.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327557;285873305;VoiceBeam;voicebeam.io;Incoming;Das Unternehmen entwickelt eine Mobile App, welche eine Audio Augmented Reality Kommunikation ermöglichen soll. Nutzer sollen sofort mit anderen Nutzern sprechen können, sobald sie ihr Gerät mit Kopfhörern verbunden haben, ohne dafür einen Anruf zu tätigen. Dadurch sollen Live-Gespräche ermöglicht werden, als wäre man gemeinsam in einem Raum.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327556;285873304;SDRs of Germany;sdrsofgermany.com;Incoming;Das Unternehmen entwickelt eine Community für Sales Development Representatives (Vertriebsmitarbeiter), für deren berufliche Weiterbildung sowie für die Personalvermittlung.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327554;285873302;PlanQC;planqc.eu;Incoming;Das Unternehmen entwickelt noch nicht näher bekannte Produkte im Bereich der Quantentechnologie.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327551;285873301;Novathlon Medical and Sports Products;novathlon.de;Incoming;Das Unternehmen entwickelt noch nicht näher bekannte Sport-, Medizin-, und Wellnessprodukte.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327549;285873300;Million Steps;million-steps.de;Incoming;Das Unternehmen entwickelt noch nicht näher bekannte Software.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327546;285873298;mainly.design;mainly.design;Incoming;Das Unternehmen entwickelt noch nicht näher bekannte cloudbasierte Software zur internen Prozessoptimierung.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327545;284897025;Cashbake - Bank monetisation booster;cashbake.io;Incoming;Cashbake is a gastronomy loyalty app that binds with your customer's payment card and automatically applies cashback rewards based on your loyalty programme rules. Once signed up, customers stay engaged and informed about your current and new deals!;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327544;285873296;xcircle;xcircle.io;Incoming;Das Unternehmen entwickelt noch nicht näher bekannte Software, mit der NFTs in einer Virtual Reality-Umgebung ausgestellt werden können sollen.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327542;285873295;win-win Industries;win-win-industries.com;Incoming;Das Unternehmen entwickelt noch nicht näher bekannte Küchenutensilien und Kochbücher.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327539;285873293;VELLAP Diagnostics;vellap.de;Incoming;Das Unternehmen entwickelt noch nicht näher bekannte diagnostische Produke und Verfahren.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327537;285873292;TruckOS;truckos.de;Incoming;Das Unternehmen entwickelt eine noch nicht näher bekannte Mobile App, mit der Frachtführer Aufträge durchsuchen und annehmen können. Des Weiteren sollen Zahlungen über die Software abgewickelt und eingesehen werden können.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327534;285873291;Rivercyte;rivercyte.com;Incoming;Das Unternehmen entwickelt noch nicht näher bekannte Hard- und Software zur Phänotypisierung biologischer Partikel für die biomedizinische Forschung.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327532;285873289;PDIMA;pdima.de;Incoming;Das Unternehmen entwickelt noch nicht näher bekannte Software im Pflegebereich.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327531;285638509;NiftPad;niftpad.com;Incoming;Through our whitelabel shop platform you can easily build customizable stores to create and sell digital assets. No coding and crypto knowledge required.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327530;285873288;NextGenPaper;nextgenpaper.com;Incoming;Das Unternehmen entwickelt noch nicht näher bekannte nachhaltige Verpackungsmaterialien, vermutlich aus neuartigem Papier.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327528;285873287;Lumxi;lumxi.de;Incoming;Das Unternehmen entwickelt noch nicht näher bekannte Software, mit der Schönheitssalons Kundenfeedback und Umsätze analysieren können sollen. Damit sollen personalisierte Werbeaktionen erstellt werden können.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327527;285873286;illumino;illumino.ai;1 Lost;Das EXIST-geförderte Unternehmen entwickelt Software, die Informationen über Aktien aufbrechen und für Privatpersonen verständlich darstellen soll. Dabei sollen beispielsweise Kennzahlen erklärt und Aktien basierend auf den Zielen des Nutzers vorgeschlagen werden können.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;05/15/2022;
109327526;285873285;hymate;hymate.com;Incoming;Das Unternehmen entwickelt ein noch nicht näher bekanntes wasserstoffbasiertes Energiekonzept, mit dem Gebäude emissionsfrei und autark mit Energie versorgt werden können.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327525;285873284;DiGeDi Verwaltungs;digedicom.wixsite.com;Incoming;Das Unternehmen entwickelt noch nicht näher bekannte Mobile Apps im Medizinbereich.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327522;285873283;CryptoEng;cryptoeng.de;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Software im Bereich der Kryptographie.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;05/15/2022;
109327521;285873282;Zensyca;zensyca.com;Incoming;Das Unternehmen entwickelt noch nicht näher bekannte Software zur Verarbeitung von Audiodateien.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327518;285873279;Schwarzwaldi;schwarzwaldi.de;Incoming;Das Unternehmen entwickelt eine Marke für natürliches, gut verdauliches Hundefutter.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327516;285873277;kudjoo;kudjoo.app;Incoming;Das Unternehmen entwickelt eine Mobile App in Form einer Plattform, über die Nutzer dringliche Dienstleistungen oder zu verleihende Gegenstände finden können sollen. Dabei soll jeder Nutzer Anfragen für Dienstleistungen stellen oder diese selbst anbieten können.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327515;285873276;Games of Tomorrow;gamesoftomorrow.online;Incoming;Das Unternehmen entwickelt noch nicht näher bekannte Videospiele.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327514;285873275;ENREVO;enrevo.de;Incoming;Das Unternehmen entwickelt Multiplayer-Videospiele.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327507;285873274;Camowo;camowo.de;1 Lost;Das Unternehmen entwickelt noch nich näher bekannte anpassbare Wohnräume mit smarten Einrichtungsgegenständen.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;2 Out of focus;05/15/2022;
109327505;285873272;Boomerang Systems;boomerangpacks.eu;Incoming;Das Unternehmen entwickelt Mehrwerg-Versandtaschen aus recyceltem Kunststoff, die durch ein Pfandystem wiederverwendet werden können sollen. Somit sollen weniger Einwegverpackungen produziert und in Umlauf gebracht werden.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327503;285873271;ZosteraTec;zosteratec.de;Incoming;Das Unternehmen entwickelt noch nicht näher bekannte Produkte aus Seegras für die maritime Anwendung.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327482;285873253;TLNDR;tlndr.com;1 Lost;Das Unternehmen vermittelt Personal für wachstums- oder transformationsprozesse verschiedener Unternehmen. Dabei soll der Rekrutierungsprozess für den Kunden besonders transparent sein.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;05/15/2022;
109327481;285873252;SaaS Intelligence;saas-intelligence.com;Incoming;Das Unternehmen entwickelt eine Plattform, auf der Informationen und Bewertungen über Firmen von SaaS-Vertrieblern gesammelt und geteilt werden können. Dadurch sollen sich die Verkaufsprozesse für andere SaaS-Unternehmen an diese Kunden verbessern lassen.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327479;285873250;pheal;pheal.com;Incoming;Das Unternehmen entwickelt noch nicht näher bekannte Smart-Patch-Produkte, welche am Körper getragen werden sollen.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327477;285873248;NEW STANDARD LABS;newstandardlabs.com;Incoming;Das Unternehmen entwickelt noch nicht näher bekannte Software und Mobile Apps im dermatologischen und kosmetischen Bereich.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327474;285873247;Lasoyi;lasoyi.de;Incoming;Das Unternehmen entwickelt nachhaltige Öle für die Haut-, Haar-, und Lippenpflege, sowie zur Herstellung eigener Pflegeprodukte;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327473;285873246;Gamesright;gamesright.de;Incoming;Das Unternehmen bietet vereinfachte Rechtsberatung an, mit der Kunden ihre Verluste in Onlinecasinos juristisch zurückfordern können sollen.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327469;285873245;Fredox;fredox.de;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Lebensmittel.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;2 Out of focus;05/15/2022;
109327465;285873244;sqior medical;sqior.com;Incoming;Das Unternehmen entwickelt noch nicht näher bekannte Software und andere Produkte im Bereich Gesundheit.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
109327464;285873243;Rebena;rebena.de;Incoming;Das Unternehmen entwickelt eine noch nicht näher bekannte Plattform, zur Vermittlung und Vermarktung von regionalen Lebensmitteln.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;;05/15/2022;
